2453,1775
2945,1483
2191,1775
2944,292
1887,2303
1625,2303
2944,1231
2966,2710
2945,1833
2928,1637
2221,1775
2355,1775
2945,2772
1191,1637
1325,1637
929,1637
2996,2710
2944,2520
1571,2043
2945,678
2385,1775
2987,4287
2944,3459
1617,1637
2945,4061
1355,1637
959,1637
1093,1637
697,1637
2944,426
2945,1028
3026,2710
1997,2043
1601,2043
1735,2043
1339,2043
2944,3809
3413,4287
2945,1967
3017,4287
3151,4287
1385,1637
989,1637
1123,1637
727,1637
2944,1715
2027,2043
1631,2043
1765,2043
1369,2043
1107,2043
2944,2654
3443,4287
3181,4287
2919,4287
2945,3256
5830,2302
1153,1637
3831,2302
2945,4195
3781,495
1795,2043
1399,2043
2944,3004
1533,2043
2944,560
2945,1162
3211,4287
3345,4287
2944,3943
2945,4545
4123,2302
129,2603
2944,910
3861,2302
4073,495
3811,495
3599,2302
4207,495
4257,2302
3549,495
2944,1849
2945,2451
4549,2302
2945,3390
3891,2302
4287,2302
4237,495
3841,495
3629,2302
4025,2302
3975,495
3579,495
4724,2303
2052,3523
2945,357
2944,3138
2945,3740
2945,1296
2944,105
4620,2303
4317,2302
4754,2303
4055,2302
4492,2303
4005,495
2944,1044
1571,567
1175,567
2056,2302
2452,2302
3551,1456
1794,2302
2945,1646
2944,4427
2945,2585
4784,2303
4388,2303
4918,2303
4522,2303
1601,567
1205,567
2086,2302
1735,567
1339,567
1824,2302
2220,2302
2482,2302
2523,2303
1562,2302
2944,2333
3319,1456
3581,1456
3715,1456
2945,491
2944,3272
4948,2303
4552,2303
2945,3874
4686,2303
2944,239
1631,567
2512,2302
2553,2303
1765,567
1369,567
1854,2302
2250,2302
2291,2303
1107,567
1988,2302
2687,2303
2945,841
3349,1456
3483,1456
2944,3622
3745,1456
2390,4002
2128,4002
2945,1780
4978,2303
2944,4561
2887,1775
2979,2303
2583,2303
2944,1528
1399,567
2280,2302
2321,2303
1533,567
2455,2303
2059,2303
2717,2303
3379,1456
3775,1456
2420,4002
2554,4002
2158,4002
281,2302
3400,2710
2944,2467
19,2302
456,2303
2945,3069
2917,1775
2789,1775
2945,4008
2747,2303
2351,2303
2485,2303
2944,2817
2944,373
2584,4002
2188,4002
2322,4002
352,2303
2945,975
882,2303
49,2302
486,2303
3168,2710
3430,2710
2944,3756
2945,4358
2945,1914
2819,1775
2944,723
2185,1637
1789,1637
2614,4002
2944,1662
3460,2710
516,2303
3594,2710
3198,2710
650,2303
254,2303
2945,2264
2945,3203
2081,1637
2215,1637
1819,1637
2945,170
4329,1456
2461,2043
3624,2710
3228,2710
680,2303
284,2303
2199,2043
2944,2951
418,2303
3362,2710
2945,1109
2245,1637
1849,1637
2945,4492
1983,1637
2944,857
2887,2043
2491,2043
3654,2710
2945,1459
710,2303
2229,2043
2625,2043
1967,2043
2944,4240
3907,4287
2945,2398
3779,4287
2013,1637
2147,1637
4641,495
2917,2043
2944,2146
14,1637
2655,2043
2259,2043
148,1637
410,1637
2393,2043
2945,304
2944,3085
3809,4287
2945,3687
4983,2302
2944,52
2206,4287
4933,495
4721,2302
5117,2302
5067,495
4671,495
4409,495
440,1637
44,1637
2685,2043
178,1637
2944,3435
2944,991
2945,1593
2944,4374
2498,4287
5409,2302
2236,4287
5359,495
5147,2302
4751,2302
5097,495
4701,495
4885,2302
2944,1341
4835,495
4439,495
208,1637
2944,2280
2945,2882
5480,2303
2266,4287
5177,2302
4781,2302
5614,2303
5127,495
4915,2302
2945,3821
4865,495
4469,495
2944,186
2916,2302
4411,1456
2654,2302
2945,788
2944,3569
2945,4171
2945,1727
5644,2303
2944,536
4945,2302
5382,2303
5778,2303
4703,1456
2461,567
2946,2302
3342,2302
4441,1456
2199,567
2684,2302
2944,1475
3080,2302
4179,1456
4837,1456
2945,2077
5674,2303
2945,3016
5412,2303
5808,2303
5546,2303
2491,567
3372,2302
3413,2303
2625,567
2229,567
2714,2302
3110,2302
3151,2303
1967,567
2848,2302
4209,1456
3947,1456
2944,2764
4605,1456
715,2302
2945,922
849,2302
453,2302
2944,3703
5838,2303
5442,2303
2945,4305
3839,2303
2944,670
3443,2303
2655,567
2259,567
3140,2302
3181,2303
2393,567
3577,2303
2919,2303
2945,1272
4239,1456
4635,1456
2944,4053
3384,2302
260,567
1141,2302
394,567
879,2302
483,2302
617,2302
2945,2211
2685,567
3607,2303
3211,2303
4665,1456
3345,2303
2944,1959
686,567
2945,117
2786,4002
424,567
28,567
513,2302
909,2302
162,567
647,2302
1043,2302
1346,2303
2944,2898
2945,3500
3637,2303
2945,4439
2944,3248
2944,804
1638,2303
454,567
1376,2303
1772,2303
192,567
677,2302
1114,2303
1510,2303
2945,1406
2944,4187
2941,1637
2944,1154
2679,1637
1802,2303
1406,2303
2944,2093
1540,2303
1144,2303
2945,2695
2945,3634
2709,1637
2843,1637
2136,1775
2945,601
1570,2303
1174,2303
2944,3382
2945,3984
2945,1540
2944,349
2873,1637
5501,495
2944,1288
874,1637
612,1637
2857,2043
2945,1890
1120,2043
1254,2043
2945,2829
2903,1637
5843,2302
2670,4287
3066,4287
5793,495
5581,2302
5531,495
1300,1637
904,1637
1038,1637
642,1637
2944,2577
380,1637
2945,735
1546,2043
1680,2043
1284,2043
2944,3516
2945,4118
2962,4287
5873,2302
2700,4287
3096,4287
5611,2302
2438,4287
2834,4287
2944,483
5561,495
5695,495
5299,495
1068,1637
672,1637
806,1637
2944,3866
1314,2043
2945,2024
1448,2043
1052,2043
3126,4287
2730,4287
5641,2302
2468,4287
2864,4287
5775,2302
5725,495
5329,495
2944,1772
1098,1637
3711,1456
3776,2302
2944,2711
1478,2043
1082,2043
2945,3313
2894,4287
5805,2302
5755,495
2945,4252
2944,3061
4202,2302
3806,2302
2944,617
3940,2302
3544,2302
5039,1456
2945,1219
1508,2043
2944,4000
2945,4602
2945,2158
2944,967
4232,2302
3836,2302
4273,2303
3970,2302
3574,2302
4011,2303
5069,1456
3708,2302
3312,2302
2944,1906
4807,1456
2945,2508
2945,3447
4699,2303
4303,2303
4000,2302
3604,2302
4041,2303
4437,2303
2857,567
2945,414
3738,2302
5099,1456
2944,3195
1120,567
1605,2302
2001,2302
1254,567
858,567
1739,2302
3234,1456
3496,1456
2945,1353
2944,4134
4729,2303
4467,2303
4071,2303
2944,1101
4205,2303
2945,1703
1546,567
2944,4484
1284,567
888,567
1769,2302
2206,2303
1022,567
626,567
1507,2302
1903,2302
3002,1456
3264,1456
3660,1456
2945,2642
4497,2303
4235,2303
2540,1775
2944,2390
2498,2303
1314,567
918,567
1799,2302
2236,2303
1052,567
656,567
1537,2302
1933,2302
1671,2302
1974,2303
2945,548
3032,1456
2944,3329
3428,1456
2945,3931
2949,2303
2944,296
2570,1775
2308,1775
2944,3679
2662,2303
2266,2303
2944,1235
3720,1456
1082,567
1963,2302
2004,2303
2400,2303
3458,1456
1742,2303
2945,1837
5,2303
2944,1585
2600,1775
2734,1775
2338,1775
2692,2303
2430,2303
2034,2303
2168,2303
2944,2524
2133,4002
2945,3126
431,2303
35,2303
169,2303
2945,4065
2764,1775
2368,1775
2502,1775
2944,430
1734,1637
2460,2303
1472,1637
2945,1032
2944,3813
461,2303
2945,4415
199,2303
2114,2043
2945,1971
2944,780
2794,1775
3530,4287
2160,1637
1764,1637
1898,1637
1502,1637
2944,1719
1240,1637
2945,2321
2010,2043
2540,2043
229,2303
2144,2043
2945,3260
3822,4287
3956,4287
3560,4287
2190,1637
2945,227
1928,1637
1532,1637
1666,1637
1270,1637
2944,3008
2570,2043
2174,2043
2945,1166
2308,2043
1912,2043
2944,3947
2945,4549
3590,4287
3986,4287
3724,4287
3328,4287
2944,914
1958,1637
1696,1637
2945,1516
2944,4297
2600,2043
93,1637
2338,2043
1942,2043
2076,2043
2945,2455
3754,4287
3358,4287
3888,4287
2944,2203
4666,2302
4404,2302
2945,361
2368,2043
2944,3142
2945,3744
3784,4287
2944,109
2181,4287
5092,2302
4696,2302
2944,3492
4830,2302
4434,2302
2944,1048
4172,2302
2945,1650
2944,4431
2944,1398
5559,2303
5163,2303
4860,2302
4464,2302
4901,2303
5297,2303
4598,2302
2944,2337
2465,2302
2945,2939
2114,567
1718,567
2599,2302
2995,2302
4094,1456
2945,3878
5589,2303
4890,2302
2944,243
4931,2303
5327,2303
5065,2303
2945,845
2010,567
2891,2302
2944,3626
2144,567
1748,567
2629,2302
3025,2302
3066,2303
2367,2302
2945,4228
4124,1456
4386,1456
4520,1456
2945,1784
2944,593
5357,2303
4961,2303
5095,2303
2944,1532
2945,2134
2174,567
1778,567
2659,2302
3096,2303
1912,567
2397,2302
2793,2302
2834,2303
3492,2303
3892,1456
4154,1456
4288,1456
2799,4002
2933,4002
2945,3073
398,2302
136,2302
2945,40
2944,2821
996,4099
3522,2303
3126,2303
4580,1456
1942,567
2823,2302
2864,2303
2076,567
2945,979
3260,2303
4318,1456
2944,3760
2567,4002
2701,4002
339,567
824,2302
428,2302
77,567
562,2302
166,2302
2945,4362
2944,727
3552,2303
2944,4110
3290,2303
2894,2303
2944,1666
3028,2303
2945,2268
2731,4002
369,567
854,2302
895,2303
107,567
592,2302
196,2302
1029,2303
330,2302
3413,1456
2944,2016
2594,1637
3320,2303
2945,174
2944,2955
2761,4002
1321,2303
2945,3557
137,567
622,2302
1059,2303
797,2303
2945,4496
2624,1637
2944,861
2758,1637
2362,1637
2945,1463
2944,4244
1089,2303
693,2303
1223,2303
827,2303
2945,2402
2944,1211
2788,1637
2392,1637
2526,1637
2130,1637
2944,2150
2504,4287
2945,2752
527,1637
1253,2303
2772,2043
2945,3691
2944,56
2818,1637
2422,1637
2556,1637
2945,658
2944,3439
953,1637
557,1637
2802,2043
2945,1597
2944,4378
4829,1456
2944,1345
2615,4287
5526,2302
2945,1947
2353,4287
5264,2302
983,1637
587,1637
2832,2043
721,1637
325,1637
2945,2886
1229,2043
3041,4287
2645,4287
2944,2634
5556,2302
2383,4287
5690,2302
5294,2302
2779,4287
5032,2302
1013,1637
2945,792
751,1637
355,1637
489,1637
2944,3573
2945,4175
1259,2043
4588,1456
2944,540
3071,4287
2809,4287
2413,4287
5720,2302
5324,2302
2151,4287
2547,4287
5458,2302
2944,3923
5062,2302
2944,1479
781,1637
2945,2081
2578,567
3275,495
3459,2302
3409,495
2944,1829
2839,4287
5750,2302
2577,4287
2944,2768
2870,567
3751,2302
3701,495
2608,567
3489,2302
3885,2302
2945,3370
3043,495
3227,2302
3439,495
3177,495
3573,495
4984,1456
2945,4309
5821,2303
2944,674
2945,1276
3915,2302
2638,567
3519,2302
2944,4057
2772,567
3257,2302
3469,495
3603,495
3207,495
3653,2302
3956,2303
4752,1456
5014,1456
2945,2215
1258,2302
2944,1024
996,2302
2944,1963
3945,2302
2945,2565
3986,2303
4382,2303
2802,567
3287,2302
2945,121
3633,495
3237,495
3683,2302
3724,2303
4120,2303
4782,1456
3045,1456
803,567
1288,2302
1684,2302
2945,3504
541,567
1026,2302
1422,2302
3179,1456
2945,471
2944,3252
4016,2303
4412,2303
2832,567
3713,2302
3754,2303
4150,2303
3888,2303
2945,1410
1229,567
833,567
1714,2302
1755,2303
967,567
571,567
1056,2302
1452,2302
1889,2303
309,567
1190,2302
2947,1456
3209,1456
2944,1158
2945,1760
4180,2303
3784,2303
2944,4541
3826,2303
2945,2699
1259,567
2181,2303
1785,2303
997,567
601,567
1482,2302
1919,2303
735,567
1220,2302
2315,2303
2977,1456
3111,1456
2944,2447
2515,1775
2945,605
2253,1775
2649,1775
2944,3386
1027,567
1949,2303
2945,3988
2083,2303
1687,2303
3007,1456
3141,1456
2944,353
2944,3736
2941,1775
2944,1292
2679,1775
2283,1775
2417,1775
2945,1894
2113,2303
1717,2303
2945,2833
3058,2710
114,2303
2944,1642
2709,1775
2313,1775
2447,1775
2944,2581
2945,3183
1417,1637
3088,2710
144,2303
1663,2043
2945,4122
2944,487
2477,1775
2945,1089
3213,4287
1709,1637
2944,3870
1843,1637
1447,1637
1581,1637
1185,1637
2945,2028
2089,2043
1693,2043
1827,2043
2990,2710
3505,4287
2944,1776
3639,4287
3243,4287
2945,2378
61,2776
1477,1637
1873,1637
1611,1637
1215,1637
2945,3317
2119,2043
1857,2043
1461,2043
1595,2043
2945,284
3931,4287
3669,4287
3273,4287
3407,4287
3011,4287
2944,3065
1641,1637
1245,1637
2945,1223
4135,495
4319,2302
2944,4004
4269,495
1887,2043
2945,4606
2021,2043
1625,2043
2944,971
3699,4287
3437,4287
2944,4354
2944,1910
4561,495
4349,2302
2945,2512
4745,2302
4299,495
4037,495
2051,2043
2944,2260
2945,418
4775,2302
2944,3199
4379,2302
4816,2303
4329,495
4117,2302
4513,2302
4463,495
4067,495
2945,3801
3805,495
2944,166
2118,2302
5038,1456
2944,1105
5108,2303
2945,1707
4805,2302
4846,2303
5242,2303
4543,2302
4147,2302
4584,2303
4493,495
4097,495
2944,4488
4281,2302
2945,2646
1663,567
2148,2302
2544,2302
3643,1456
1401,567
1886,2302
2282,2302
2944,1455
4039,1456
2944,2394
5272,2303
4876,2303
4573,2302
4614,2303
5010,2303
2945,2996
4523,495
4352,2303
2089,567
1693,567
2178,2302
2574,2302
1827,567
1431,567
1916,2302
2312,2302
2945,3935
2050,2302
3673,1456
3807,1456
3970,1456
4203,1456
2452,4002
2944,300
51,2302
2945,902
1250,3380
5040,2303
4644,2303
2944,3683
4778,2303
2945,1841
2119,567
3041,2303
2645,2303
4099,1456
1857,567
1461,567
1946,2302
2342,2302
1595,567
1199,567
2080,2302
2476,2302
2779,2303
3175,2303
3575,1456
3837,1456
2878,4002
2482,4002
2616,4002
2220,4002
477,2302
81,2302
2944,1589
2945,2191
5070,2303
3071,2303
1887,567
2809,2303
2945,3130
3205,2303
1625,567
2547,2303
3867,1456
4001,1456
2908,4002
2512,4002
2646,4002
2250,4002
2384,4002
22,567
507,2302
111,2302
548,2303
2945,97
245,2302
3492,2710
2944,2878
2881,1775
2945,1036
2944,3817
2839,2303
3235,2303
2973,2303
2577,2303
2945,4419
2676,4002
2280,4002
2414,4002
2944,784
3522,2710
537,2302
578,2303
974,2303
275,2302
316,2303
13,2302
2944,4167
2944,1723
2911,1775
2945,2325
2277,1637
3003,2303
3552,2710
1004,2303
608,2303
2523,2043
3686,2710
305,2302
346,2303
742,2303
2944,2073
2945,231
2944,3012
2569,1637
2703,1637
2307,1637
2945,3614
2045,1637
1034,2303
2553,2043
3716,2710
772,2303
376,2303
2687,2043
2945,4553
510,2303
3454,2710
2944,918
2945,1520
2733,1637
2337,1637
2944,4301
2471,1637
2075,1637
1813,1637
2945,2459
2583,2043
3746,2710
2944,1268
802,2303
2717,2043
76,1637
2455,2043
2944,2207
3871,4287
2763,1637
2945,2809
2501,1637
2105,1637
2945,365
2239,1637
5129,495
502,1637
2945,3748
2747,2043
106,1637
240,1637
2881,2043
2485,2043
2944,113
2945,715
3901,4287
2168,3275
2944,3496
2531,1637
2164,4287
2298,4287
2945,1654
5025,495
5209,2302
5555,495
5159,495
5605,2302
4897,495
2944,4435
532,1637
270,1637
2911,2043
8,1637
2944,1402
2724,4287
2328,4287
5635,2302
5239,2302
5676,2303
5585,495
5189,495
4977,2302
5373,2302
5323,495
2945,2943
4927,495
2462,4287
300,1637
434,1637
38,1637
2944,2691
4341,1456
2945,849
2358,4287
2754,4287
5665,2302
5269,2302
5706,2303
5615,495
5403,2302
5007,2302
5444,2303
2944,3630
4957,495
5353,495
2230,4287
5091,495
2945,4232
464,1637
2523,567
3008,2302
2944,597
2944,3980
2944,1536
5736,2303
2126,4287
2522,4287
5433,2302
2945,2138
5474,2303
5383,495
5870,2303
2553,567
3038,2302
3434,2302
2687,567
2291,567
2945,3077
3172,2302
4667,1456
4929,1456
2944,1886
2945,44
2944,2825
5504,2303
5638,2303
2945,3427
2583,567
4959,1456
2717,567
2321,567
2806,2302
3202,2302
2455,567
2059,567
2940,2302
3336,2302
3639,2303
4435,1456
2945,4366
4697,1456
2944,731
456,567
941,2302
1337,2302
2944,4191
2945,1333
2944,4114
3931,2303
2945,2272
2747,567
2351,567
3232,2302
3669,2303
2485,567
3366,2302
3407,2303
4065,2303
4727,1456
4861,1456
5123,1456
1233,2302
882,567
486,567
971,2302
1367,2302
1408,2303
1105,2302
709,2302
2944,2020
2945,2622
2945,178
4095,2303
3699,2303
3833,2303
3437,2303
2945,3561
3154,1456
912,567
1397,2302
516,567
1001,2302
650,567
254,567
739,2302
1135,2302
1176,2303
1438,2303
1834,2303
2945,528
2944,3309
3296,1456
2945,1467
4125,2303
3863,2303
2944,4248
942,567
1864,2303
1468,2303
680,567
284,567
769,2302
1165,2302
418,567
1206,2303
1602,2303
2944,1215
2944,4598
2944,2154
2945,2756
2905,1637
2198,1775
2594,1775
1894,2303
710,567
1632,2303
1236,2303
1370,2303
2944,2504
2945,662
2944,3443
2935,1637
2228,1775
2624,1775
2362,1775
2945,4045
2944,410
1662,2303
2944,1349
2945,1951
2392,1775
2130,1775
2945,2890
966,1637
1100,1637
2944,1699
89,2303
1346,2043
2944,2638
2945,3240
2422,1775
3158,4287
1392,1637
1526,1637
1130,1637
2945,4179
868,1637
2944,544
1638,2043
1772,2043
1376,2043
1510,2043
1114,2043
2945,1146
2944,3927
3584,4287
3188,4287
2926,4287
5837,2302
2945,2085
5787,495
1160,1637
1294,1637
898,1637
1802,2043
1406,2043
2944,1833
1540,2043
1144,2043
2945,2435
3614,4287
3218,4287
3352,4287
2956,4287
4471,1456
5867,2302
2694,4287
5817,495
2945,3374
1324,1637
3868,2302
2945,341
1570,2043
1174,2043
2944,3122
3382,4287
2986,4287
2945,1280
3120,4287
5847,495
2944,4061
4294,2302
3898,2302
4428,2302
4032,2302
2944,1028
2944,4411
3412,4287
2944,1967
2945,2569
5088,1456
4324,2302
4458,2302
4062,2302
4499,2303
3800,2302
2945,3508
2944,2317
1801,2302
2945,475
2944,3256
2945,3858
4791,2303
4925,2303
4092,2302
4529,2303
4226,2302
2944,223
3830,2302
4267,2303
2093,2302
3588,1456
1346,567
1831,2302
2227,2302
3326,1456
3722,1456
1569,2302
2944,1162
2945,1764
2944,4545
5217,2303
4955,2303
4559,2303
4256,2302
2945,2703
4297,2303
4693,2303
2944,1512
1638,567
4014,1456
1772,567
1376,567
1861,2302
2257,2302
1510,567
1114,567
1599,2302
1995,2302
2298,2303
3094,1456
3356,1456
3490,1456
3752,1456
2944,2451
2135,4002
2945,3053
2945,609
4985,2303
4723,2303
4327,2303
2945,3992
1802,567
1406,567
2287,2302
2328,2303
1540,567
1144,567
1629,2302
2025,2302
2462,2303
2724,2303
2944,357
3709,2303
2945,959
3124,1456
2427,4002
3520,1456
2561,4002
2165,4002
2944,3740
26,2302
2945,1898
2796,1775
2754,2303
2358,2303
1570,567
1174,567
2055,2302
2096,2303
2492,2303
2230,2303
3482,1456
2944,1646
3550,1456
2853,4002
2591,4002
2195,4002
2329,4002
56,2302
190,2302
231,2303
2944,2585
2945,3187
2826,1775
2564,1775
2522,2303
2126,2303
2656,2303
2945,154
2621,4002
2944,2935
2359,4002
523,2303
220,2302
261,2303
657,2303
2945,1093
2944,3874
2856,1775
2945,4476
1960,1637
2944,841
2389,4002
949,2303
250,2302
291,2303
687,2303
2206,2043
425,2303
29,2303
2944,1780
2945,2382
2252,1637
2386,1637
1990,1637
2945,3321
2944,2130
2498,2043
2632,2043
717,2303
2236,2043
2945,288
455,2303
59,2303
1974,2043
2944,3069
2945,3671
3786,4287
2944,36
2416,1637
2020,1637
2154,1637
1758,1637
2662,2043
2266,2043
2944,975
485,2303
2004,2043
2400,2043
2945,1577
2944,4358
3816,4287
3554,4287
2945,2516
2446,1637
2184,1637
2692,2043
185,1637
2430,2043
2034,2043
2168,2043
2944,2264
2945,2866
2945,422
3846,4287
3980,4287
2945,3805
5154,2302
4892,2302
2944,170
215,1637
2460,2043
2945,772
2944,3553
2945,1711
2944,4492
2273,4287
2945,3264
5184,2302
5318,2302
4922,2302
4660,2302
2944,1459
2661,2302
2944,2398
2945,3000
5651,2303
5348,2302
4952,2302
5389,2303
5785,2303
5086,2302
4690,2302
2175,4287
2944,2748
2206,567
2691,2302
3087,2302
3037,495
4186,1456
2429,2302
4582,1456
2945,906
2944,3687
2945,4289
5378,2302
5419,2303
5815,2303
2205,4287
5116,2302
5157,2303
5553,2303
2944,654
2498,567
2632,567
2236,567
2721,2302
3117,2302
3067,495
1974,567
2459,2302
2855,2302
3158,2303
4216,1456
4612,1456
2944,1593
2945,2195
5845,2303
5449,2303
5583,2303
5187,2303
2945,3134
2944,1943
2662,567
2266,567
3147,2302
3188,2303
2400,567
2004,567
2489,2302
2885,2302
3097,495
1742,567
2623,2302
2945,101
4246,1456
4380,1456
2944,2882
5,567
886,2302
624,2302
2945,3484
2945,1040
5613,2303
2945,4423
2692,567
3614,2303
3218,2303
2430,567
2034,567
2915,2302
3352,2303
2168,567
2944,788
4410,1456
4544,1456
2945,1390
2793,4002
431,567
35,567
916,2302
1312,2302
169,567
654,2302
1050,2302
2944,4171
392,2302
2945,2329
2460,567
3382,2303
3516,2303
3120,2303
2944,2077
2823,4002
461,567
1383,2303
2945,2679
199,567
684,2302
1080,2302
1121,2303
818,2302
422,2302
1517,2303
2945,235
2945,3618
3412,2303
3546,2303
2945,585
1809,2303
1413,2303
2944,3366
229,567
1110,2302
1151,2303
363,567
848,2302
889,2303
1285,2303
1547,2303
2945,1524
2944,4305
2850,1637
2143,1775
2944,1272
1577,2303
1181,2303
393,567
1315,2303
919,2303
2944,2211
2945,2813
2880,1637
2618,1637
2945,3752
2944,2561
2944,117
619,1637
1345,2303
2864,2043
2945,719
2944,3500
2945,4102
2910,1637
2648,1637
2944,467
1045,1637
649,1637
2894,2043
2944,1406
387,1637
2945,2008
2945,2947
2707,4287
2841,4287
5752,2302
1075,1637
679,1637
813,1637
417,1637
2944,2695
1321,2043
2945,3297
1455,2043
1059,2043
2945,853
3133,4287
2737,4287
2871,4287
